time,pos_openLopp_NoNoise,pos_closeLopp_NoNoise,pos_openLopp_Noise,pos_closeLopp_Noise,u_openLopp_NoNoise,u_closeLopp_NoNoise,u_openLopp_Noise,u_closeLopp_Noise0.0,0.0,1.67669,0.0,0.0,0.0,0.599161,0.0,0.0
0.026,0.0,1.64797,0.0,0.0,0.0,0.76795,0.0,0.0
0.027,0.0,1.63796,0.0,0.0,0.0,0.760152,0.0,0.0
0.028,0.0,1.64363,0.0,0.0,0.0,0.810203,0.0,0.0
0.029,0.0,1.64648,0.0,0.0,0.0,0.781852,0.0,0.0
0.03,0.0,1.63664,0.0,0.0,0.0,0.767598,0.0,0.0
0.031,0.0,1.64117,0.0,0.0,0.0,0.816805,0.0,0.0
0.032,0.0,1.64515,0.0,0.0,0.0,0.794171,0.0,0.0
0.033,0.0,1.63564,0.0,0.0,0.0,0.774254,0.0,0.0
0.034,0.0,1.63899,0.0,0.0,0.0,0.821775,0.0,0.0
0.035,0.0,1.64394,0.0,0.0,0.0,0.805043,0.0,0.0
0.036,0.0,1.63492,0.0,0.0,0.0,0.780308,0.0,0.0
0.037,0.0,1.63708,0.0,0.0,0.0,0.825375,0.0,0.0
0.038,0.0,1.64282,0.0,0.0,0.0,0.814584,0.0,0.0
0.039,0.0,1.63443,0.0,0.0,0.0,0.785906,0.0,0.0
0.04,0.0,1.63542,0.0,0.0,0.0,0.827839,0.0,0.0
0.041,0.0,1.64177,0.0,0.0,0.0,0.822896,0.0,0.0
0.042,0.0,1.63412,0.0,0.0,0.0,0.791163,0.0,0.0
0.043,0.0,1.63399,0.0,0.0,0.0,0.829375,0.0,0.0
0.044,0.0,1.64077,0.0,0.0,0.0,0.830068,0.0,0.0
0.045,0.0,1.63397,0.0,0.0,0.0,0.796165,0.0,0.0
0.046,0.0,1.63276,0.0,0.0,0.0,0.830173,0.0,0.0
0.047,0.0,1.63981,0.0,0.0,0.0,0.836179,0.0,0.0
0.048,0.0,1.63392,0.0,0.0,0.0,0.80097,0.0,0.0
0.049,0.0,1.63174,0.0,0.0,0.0,0.830401,0.0,0.0
0.05,0.0,1.63888,0.0,0.0,0.0,0.841304,0.0,0.0
0.051,0.0,1.63396,0.0,0.0,0.0,0.80562,0.0,0.0
0.052,0.0,1.6309,0.0,0.0,0.0,0.830207,0.0,0.0
0.053,0.0,1.63797,0.0,0.0,0.0,0.845515,0.0,0.0
0.054,0.0,1.63406,0.0,0.0,0.0,0.810136,0.0,0.0
0.055,0.0,1.63022,0.0,0.0,0.0,0.829723,0.0,0.0
0.056,0.0,1.63709,0.0,0.0,0.0,0.84888,0.0,0.0
0.057,0.0,1.63419,0.0,0.0,0.0,0.814526,0.0,0.0
0.058,0.0,1.62971,0.0,0.0,0.0,0.829063,0.0,0.0
0.059,0.0,1.63624,0.0,0.0,0.0,0.851466,0.0,0.0
0.06,0.0,1.63433,0.0,0.0,0.0,0.818788,0.0,0.0
0.061,0.0,1.62933,0.0,0.0,0.0,0.828326,0.0,0.0
0.062,0.0,1.63542,0.0,0.0,0.0,0.85334,0.0,0.0
0.063,0.0,1.63448,0.0,0.0,0.0,0.822911,0.0,0.0
0.064,0.0,1.62909,0.0,0.0,0.0,0.827592,0.0,0.0
0.065,0.0,1.63462,0.0,0.0,0.0,0.85457,0.0,0.0
0.066,0.0,1.63461,0.0,0.0,0.0,0.826877,0.0,0.0
0.067,0.0,1.62896,0.0,0.0,0.0,0.826932,0.0,0.0
0.068,0.0,1.63387,0.0,0.0,0.0,0.855222,0.0,0.0
0.069,0.0,1.63472,0.0,0.0,0.0,0.830664,0.0,0.0
0.07,0.0,1.62893,0.0,0.0,0.0,0.826399,0.0,0.0
0.071,0.0,1.63315,0.0,0.0,0.0,0.855365,0.0,0.0
0.072,0.0,1.63479,0.0,0.0,0.0,0.834251,0.0,0.0
0.073,0.0,1.62899,0.0,0.0,0.0,0.826037,0.0,0.0
0.074,0.0,1.63248,0.0,0.0,0.0,0.855064,0.0,0.0
0.075,0.0,1.63483,0.0,0.0,0.0,0.837612,0.0,0.0
0.076,0.0,1.62912,0.0,0.0,0.0,0.825874,0.0,0.0
0.077,0.0,1.63186,0.0,0.0,0.0,0.854385,0.0,0.0
0.078,0.0,1.63481,0.0,0.0,0.0,0.840725,0.0,0.0
0.079,0.0,1.62932,0.0,0.0,0.0,0.825931,0.0,0.0
0.08,0.0,1.63129,0.0,0.0,0.0,0.853395,0.0,0.0
0.081,0.0,1.63476,0.0,0.0,0.0,0.843569,0.0,0.0
0.082,0.0,1.62957,0.0,0.0,0.0,0.826218,0.0,0.0
0.083,0.0,1.63077,0.0,0.0,0.0,0.852155,0.0,0.0
0.084,0.0,1.63465,0.0,0.0,0.0,0.846125,0.0,0.0
0.085,0.0,1.62985,0.0,0.0,0.0,0.826734,0.0,0.0
0.086,0.0,1.63032,0.0,0.0,0.0,0.850726,0.0,0.0
0.087,0.0,1.63451,0.0,0.0,0.0,0.848381,0.0,0.0
0.088,0.0,1.63017,0.0,0.0,0.0,0.827474,0.0,0.0
0.089,0.0,1.62994,0.0,0.0,0.0,0.849167,0.0,0.0
0.09,0.0,1.63432,0.0,0.0,0.0,0.850325,0.0,0.0
0.091,0.0,1.63049,0.0,0.0,0.0,0.828424,0.0,0.0
0.092,0.0,1.62961,0.0,0.0,0.0,0.847531,0.0,0.0
0.093,0.0,1.63409,0.0,0.0,0.0,0.851952,0.0,0.0
0.094,0.0,1.63083,0.0,0.0,0.0,0.829564,0.0,0.0
0.095,0.0,1.62935,0.0,0.0,0.0,0.845869,0.0,0.0
0.096,0.0,1.63383,0.0,0.0,0.0,0.853262,0.0,0.0
0.097,0.0,1.63115,0.0,0.0,0.0,0.830871,0.0,0.0
0.098,0.0,1.62915,0.0,0.0,0.0,0.844227,0.0,0.0
0.099,0.0,1.63354,0.0,0.0,0.0,0.854258,0.0,0.0
0.1,0.0,1.63147,0.0,0.0,0.0,0.832318,0.0,0.0
0.101,0.0,1.62901,0.0,0.0,0.0,0.842645,0.0,0.0
0.102,0.0,1.63323,0.0,0.0,0.0,0.854949,0.0,0.0
0.103,0.0,1.63177,0.0,0.0,0.0,0.833875,0.0,0.0
0.104,0.0,1.62893,0.0,0.0,0.0,0.84116,0.0,0.0
0.105,0.0,1.6329,0.0,0.0,0.0,0.855348,0.0,0.0
0.106,0.0,1.63204,0.0,0.0,0.0,0.835511,0.0,0.0
0.107,0.0,1.62891,0.0,0.0,0.0,0.839801,0.0,0.0
0.108,0.0,1.63256,0.0,0.0,0.0,0.855472,0.0,0.0
0.109,0.0,1.63228,0.0,0.0,0.0,0.837194,0.0,0.0
0.11,0.0,1.62893,0.0,0.0,0.0,0.838595,0.0,0.0
0.111,0.0,1.63222,0.0,0.0,0.0,0.85534,0.0,0.0
0.112,0.0,1.63249,0.0,0.0,0.0,0.838893,0.0,0.0
0.113,0.0,1.629,0.0,0.0,0.0,0.83756,0.0,0.0
0.114,0.0,1.63188,0.0,0.0,0.0,0.854977,0.0,0.0
0.115,0.0,1.63266,0.0,0.0,0.0,0.840576,0.0,0.0
0.116,0.0,1.62912,0.0,0.0,0.0,0.836711,0.0,0.0
0.117,0.0,1.63156,0.0,0.0,0.0,0.854408,0.0,0.0
0.118,0.0,1.63279,0.0,0.0,0.0,0.842216,0.0,0.0
0.119,0.0,1.62927,0.0,0.0,0.0,0.836056,0.0,0.0
0.12,0.0,1.63124,0.0,0.0,0.0,0.853661,0.0,0.0
0.121,0.0,1.63288,0.0,0.0,0.0,0.843784,0.0,0.0
0.122,0.0,1.62945,0.0,0.0,0.0,0.8356,0.0,0.0
0.123,0.0,1.63095,0.0,0.0,0.0,0.852766,0.0,0.0
0.124,0.0,1.63293,0.0,0.0,0.0,0.845256,0.0,0.0
0.125,0.0,1.62965,0.0,0.0,0.0,0.835342,0.0,0.0
0.126,0.0,1.63068,0.0,0.0,0.0,0.851752,0.0,0.0
0.127,0.0,1.63294,0.0,0.0,0.0,0.846612,0.0,0.0
0.128,0.0,1.62987,0.0,0.0,0.0,0.835277,0.0,0.0
0.129,0.0,1.63043,0.0,0.0,0.0,0.850649,0.0,0.0
0.13,0.0,1.63292,0.0,0.0,0.0,0.847834,0.0,0.0
0.131,0.0,1.6301,0.0,0.0,0.0,0.835395,0.0,0.0
0.132,0.0,1.63022,0.0,0.0,0.0,0.849487,0.0,0.0
0.133,0.0,1.63286,0.0,0.0,0.0,0.848906,0.0,0.0
0.134,0.0,1.63034,0.0,0.0,0.0,0.835685,0.0,0.0
0.135,0.0,1.63004,0.0,0.0,0.0,0.848295,0.0,0.0
0.136,0.0,1.63277,0.0,0.0,0.0,0.84982,0.0,0.0
0.137,0.0,1.63058,0.0,0.0,0.0,0.836131,0.0,0.0
0.138,0.0,1.62989,0.0,0.0,0.0,0.847099,0.0,0.0
0.139,0.0,1.63266,0.0,0.0,0.0,0.850566,0.0,0.0
0.14,0.0,1.63081,0.0,0.0,0.0,0.836716,0.0,0.0
0.141,0.0,1.62977,0.0,0.0,0.0,0.845926,0.0,0.0
0.142,0.0,1.63252,0.0,0.0,0.0,0.851143,0.0,0.0
0.143,0.0,1.63104,0.0,0.0,0.0,0.83742,0.0,0.0
0.144,0.0,1.62969,0.0,0.0,0.0,0.844798,0.0,0.0
0.145,0.0,1.63236,0.0,0.0,0.0,0.85155,0.0,0.0
0.146,0.0,1.63125,0.0,0.0,0.0,0.838222,0.0,0.0
0.147,0.0,1.62964,0.0,0.0,0.0,0.843736,0.0,0.0
0.148,0.0,1.63218,0.0,0.0,0.0,0.85179,0.0,0.0
0.149,0.0,1.63145,0.0,0.0,0.0,0.839102,0.0,0.0
0.15,0.0,1.62963,0.0,0.0,0.0,0.842758,0.0,0.0
0.151,0.0,1.63199,0.0,0.0,0.0,0.85187,0.0,0.0
0.152,0.0,1.63162,0.0,0.0,0.0,0.840035,0.0,0.0
0.153,0.0,1.62964,0.0,0.0,0.0,0.841879,0.0,0.0
0.154,0.0,1.6318,0.0,0.0,0.0,0.851799,0.0,0.0
0.155,0.0,1.63178,0.0,0.0,0.0,0.841002,0.0,0.0
0.156,0.0,1.62968,0.0,0.0,0.0,0.84111,0.0,0.0
0.157,0.0,1.6316,0.0,0.0,0.0,0.851589,0.0,0.0
0.158,0.0,1.63191,0.0,0.0,0.0,0.841982,0.0,0.0
0.159,0.0,1.62975,0.0,0.0,0.0,0.840462,0.0,0.0
0.16,0.0,1.63141,0.0,0.0,0.0,0.851253,0.0,0.0
0.161,0.0,1.63201,0.0,0.0,0.0,0.842953,0.0,0.0
0.162,0.0,1.62984,0.0,0.0,0.0,0.839939,0.0,0.0
0.163,0.0,1.63122,0.0,0.0,0.0,0.850805,0.0,0.0
0.164,0.0,1.63209,0.0,0.0,0.0,0.843897,0.0,0.0
0.165,0.0,1.62995,0.0,0.0,0.0,0.839545,0.0,0.0
0.166,0.0,1.63104,0.0,0.0,0.0,0.850263,0.0,0.0
0.167,0.0,1.63214,0.0,0.0,0.0,0.844798,0.0,0.0
0.168,0.0,1.63007,0.0,0.0,0.0,0.839279,0.0,0.0
0.169,0.0,1.63087,0.0,0.0,0.0,0.849644,0.0,0.0
0.17,0.0,1.63217,0.0,0.0,0.0,0.84564,0.0,0.0
0.171,0.0,1.63021,0.0,0.0,0.0,0.839139,0.0,0.0
0.172,0.0,1.63072,0.0,0.0,0.0,0.848964,0.0,0.0
0.173,0.0,1.63218,0.0,0.0,0.0,0.846411,0.0,0.0
0.174,0.0,1.63035,0.0,0.0,0.0,0.83912,0.0,0.0
0.175,0.0,1.63058,0.0,0.0,0.0,0.848242,0.0,0.0
0.176,0.0,1.63216,0.0,0.0,0.0,0.847099,0.0,0.0
0.177,0.0,1.6305,0.0,0.0,0.0,0.839215,0.0,0.0
0.178,0.0,1.63046,0.0,0.0,0.0,0.847496,0.0,0.0
0.179,0.0,1.63212,0.0,0.0,0.0,0.847695,0.0,0.0
0.18,0.0,1.63065,0.0,0.0,0.0,0.839416,0.0,0.0
0.181,0.0,1.63036,0.0,0.0,0.0,0.846741,0.0,0.0
0.182,0.0,1.63206,0.0,0.0,0.0,0.848195,0.0,0.0
0.183,0.0,1.6308,0.0,0.0,0.0,0.839711,0.0,0.0
0.184,0.0,1.63028,0.0,0.0,0.0,0.845993,0.0,0.0
0.185,0.0,1.63198,0.0,0.0,0.0,0.848594,0.0,0.0
0.186,0.0,1.63095,0.0,0.0,0.0,0.840088,0.0,0.0
0.187,0.0,1.63022,0.0,0.0,0.0,0.845268,0.0,0.0
0.188,0.0,1.63189,0.0,0.0,0.0,0.848891,0.0,0.0
0.189,0.0,1.63108,0.0,0.0,0.0,0.840536,0.0,0.0
0.19,0.0,1.63018,0.0,0.0,0.0,0.844579,0.0,0.0
0.191,0.0,1.63179,0.0,0.0,0.0,0.849085,0.0,0.0
0.192,0.0,1.63121,0.0,0.0,0.0,0.84104,0.0,0.0
0.193,0.0,1.63016,0.0,0.0,0.0,0.843937,0.0,0.0
0.194,0.0,1.63168,0.0,0.0,0.0,0.849181,0.0,0.0
0.195,0.0,1.63133,0.0,0.0,0.0,0.841587,0.0,0.0
0.196,0.0,1.63016,0.0,0.0,0.0,0.843352,0.0,0.0
0.197,0.0,1.63157,0.0,0.0,0.0,0.849181,0.0,0.0
0.198,0.0,1.63143,0.0,0.0,0.0,0.842163,0.0,0.0
0.199,0.0,1.63018,0.0,0.0,0.0,0.842832,0.0,0.0
0.2,0.0,1.63145,0.0,0.0,0.0,0.849093,0.0,0.0
0.201,0.0,1.63152,0.0,0.0,0.0,0.842756,0.0,0.0
0.202,0.0,1.63022,0.0,0.0,0.0,0.842384,0.0,0.0
0.203,0.0,1.63133,0.0,0.0,0.0,0.848924,0.0,0.0
0.204,0.0,1.6316,0.0,0.0,0.0,0.843351,0.0,0.0
0.205,0.0,1.63026,0.0,0.0,0.0,0.842013,0.0,0.0
0.206,0.0,1.63121,0.0,0.0,0.0,0.848681,0.0,0.0
0.207,0.0,1.63166,0.0,0.0,0.0,0.843938,0.0,0.0
0.208,0.0,1.63032,0.0,0.0,0.0,0.84172,0.0,0.0
0.209,0.0,1.6311,0.0,0.0,0.0,0.848376,0.0,0.0
0.21,0.0,1.6317,0.0,0.0,0.0,0.844504,0.0,0.0
0.211,0.0,1.6304,0.0,0.0,0.0,0.841507,0.0,0.0
0.212,0.0,1.63099,0.0,0.0,0.0,0.848017,0.0,0.0
0.213,0.0,1.63173,0.0,0.0,0.0,0.84504,0.0,0.0
0.214,0.0,1.63048,0.0,0.0,0.0,0.841374,0.0,0.0
0.215,0.0,1.63089,0.0,0.0,0.0,0.847616,0.0,0.0
0.216,0.0,1.63174,0.0,0.0,0.0,0.845536,0.0,0.0
0.217,0.0,1.63056,0.0,0.0,0.0,0.841317,0.0,0.0
0.218,0.0,1.6308,0.0,0.0,0.0,0.847183,0.0,0.0
0.219,0.0,1.63173,0.0,0.0,0.0,0.845986,0.0,0.0
0.22,0.0,1.63065,0.0,0.0,0.0,0.841334,0.0,0.0
0.221,0.0,1.63072,0.0,0.0,0.0,0.846729,0.0,0.0
0.222,0.0,1.63172,0.0,0.0,0.0,0.846383,0.0,0.0
0.223,0.0,1.63075,0.0,0.0,0.0,0.841418,0.0,0.0
0.224,0.0,1.63066,0.0,0.0,0.0,0.846265,0.0,0.0
0.225,0.0,1.63169,0.0,0.0,0.0,0.846723,0.0,0.0
0.226,0.0,1.63084,0.0,0.0,0.0,0.841565,0.0,0.0
0.227,0.0,1.6306,0.0,0.0,0.0,0.8458,0.0,0.0
0.228,0.0,1.63165,0.0,0.0,0.0,0.847003,0.0,0.0
0.229,0.0,1.63093,0.0,0.0,0.0,0.841768,0.0,0.0
0.23,0.0,1.63056,0.0,0.0,0.0,0.845343,0.0,0.0
0.231,0.0,1.6316,0.0,0.0,0.0,0.84722,0.0,0.0
0.232,0.0,1.63102,0.0,0.0,0.0,0.842018,0.0,0.0
0.233,0.0,1.63053,0.0,0.0,0.0,0.844905,0.0,0.0
0.234,0.0,1.63154,0.0,0.0,0.0,0.847374,0.0,0.0
0.235,0.0,1.6311,0.0,0.0,0.0,0.842307,0.0,0.0
0.236,0.0,1.63051,0.0,0.0,0.0,0.844492,0.0,0.0
0.237,0.0,1.63147,0.0,0.0,0.0,0.847466,0.0,0.0
0.238,0.0,1.63118,0.0,0.0,0.0,0.842629,0.0,0.0
0.239,0.0,1.6305,0.0,0.0,0.0,0.84411,0.0,0.0
0.24,0.0,1.63141,0.0,0.0,0.0,0.847499,0.0,0.0
0.241,0.0,1.63125,0.0,0.0,0.0,0.842973,0.0,0.0
0.242,0.0,1.63051,0.0,0.0,0.0,0.843766,0.0,0.0
0.243,0.0,1.63133,0.0,0.0,0.0,0.847474,0.0,0.0
0.244,0.0,1.63131,0.0,0.0,0.0,0.843332,0.0,0.0
0.245,0.0,1.63052,0.0,0.0,0.0,0.843465,0.0,0.0
0.246,0.0,1.63126,0.0,0.0,0.0,0.847398,0.0,0.0
0.247,0.0,1.63136,0.0,0.0,0.0,0.843697,0.0,0.0
0.248,0.0,1.63055,0.0,0.0,0.0,0.843208,0.0,0.0
0.249,0.0,1.63119,0.0,0.0,0.0,0.847273,0.0,0.0
0.25,0.0,1.6314,0.0,0.0,0.0,0.844061,0.0,0.0
0.251,0.0,1.63058,0.0,0.0,0.0,0.843,0.0,0.0
0.252,0.0,1.63112,0.0,0.0,0.0,0.847106,0.0,0.0
0.253,0.0,1.63143,0.0,0.0,0.0,0.844416,0.0,0.0
0.254,0.0,1.63062,0.0,0.0,0.0,0.842841,0.0,0.0
0.255,0.0,1.63105,0.0,0.0,0.0,0.846903,0.0,0.0
0.256,0.0,1.63145,0.0,0.0,0.0,0.844757,0.0,0.0
0.257,0.0,1.63067,0.0,0.0,0.0,0.842731,0.0,0.0
0.258,0.0,1.63098,0.0,0.0,0.0,0.846671,0.0,0.0
0.259,0.0,1.63147,0.0,0.0,0.0,0.845076,0.0,0.0
0.26,0.0,1.63072,0.0,0.0,0.0,0.842669,0.0,0.0
0.261,0.0,1.63093,0.0,0.0,0.0,0.846415,0.0,0.0
0.262,0.0,1.63147,0.0,0.0,0.0,0.845369,0.0,0.0
0.263,0.0,1.63077,0.0,0.0,0.0,0.842653,0.0,0.0
0.264,0.0,1.63087,0.0,0.0,0.0,0.846142,0.0,0.0
0.265,0.0,1.63146,0.0,0.0,0.0,0.845632,0.0,0.0
0.266,0.0,1.63083,0.0,0.0,0.0,0.842681,0.0,0.0
0.267,0.0,1.63083,0.0,0.0,0.0,0.845859,0.0,0.0
0.268,0.0,1.63145,0.0,0.0,0.0,0.845862,0.0,0.0
0.269,0.0,1.63089,0.0,0.0,0.0,0.84275,0.0,0.0
0.27,0.0,1.63079,0.0,0.0,0.0,0.845572,0.0,0.0
0.271,0.0,1.63143,0.0,0.0,0.0,0.846055,0.0,0.0
0.272,0.0,1.63094,0.0,0.0,0.0,0.842855,0.0,0.0
0.273,0.0,1.63076,0.0,0.0,0.0,0.845288,0.0,0.0
0.274,0.0,1.6314,0.0,0.0,0.0,0.84621,0.0,0.0
0.275,0.0,1.631,0.0,0.0,0.0,0.842992,0.0,0.0
0.276,0.0,1.63073,0.0,0.0,0.0,0.845012,0.0,0.0
0.277,0.0,1.63137,0.0,0.0,0.0,0.846327,0.0,0.0
0.278,0.0,1.63105,0.0,0.0,0.0,0.843157,0.0,0.0
0.279,0.0,1.63072,0.0,0.0,0.0,0.844748,0.0,0.0
0.28,0.0,1.63133,0.0,0.0,0.0,0.846405,0.0,0.0
0.281,0.0,1.6311,0.0,0.0,0.0,0.843344,0.0,0.0
0.282,0.0,1.63071,0.0,0.0,0.0,0.844502,0.0,0.0
0.283,0.0,1.63129,0.0,0.0,0.0,0.846446,0.0,0.0
0.284,0.0,1.63114,0.0,0.0,0.0,0.843548,0.0,0.0
0.285,0.0,1.63071,0.0,0.0,0.0,0.844277,0.0,0.0
0.286,0.0,1.63125,0.0,0.0,0.0,0.846451,0.0,0.0
0.287,0.0,1.63118,0.0,0.0,0.0,0.843764,0.0,0.0
0.288,0.0,1.63072,0.0,0.0,0.0,0.844076,0.0,0.0
0.289,0.0,1.6312,0.0,0.0,0.0,0.846422,0.0,0.0
0.29,0.0,1.63122,0.0,0.0,0.0,0.843987,0.0,0.0
0.291,0.0,1.63073,0.0,0.0,0.0,0.843902,0.0,0.0
0.292,0.0,1.63116,0.0,0.0,0.0,0.846361,0.0,0.0
0.293,0.0,1.63125,0.0,0.0,0.0,0.844212,0.0,0.0
0.294,0.0,1.63075,0.0,0.0,0.0,0.843757,0.0,0.0
0.295,0.0,1.63111,0.0,0.0,0.0,0.846273,0.0,0.0
0.296,0.0,1.63127,0.0,0.0,0.0,0.844434,0.0,0.0
0.297,0.0,1.63077,0.0,0.0,0.0,0.843642,0.0,0.0
0.298,0.0,1.63107,0.0,0.0,0.0,0.846161,0.0,0.0
0.299,0.0,1.63129,0.0,0.0,0.0,0.844649,0.0,0.0
0.3,0.0,1.63079,0.0,0.0,0.0,0.843557,0.0,0.0
0.301,0.0,1.63103,0.0,0.0,0.0,0.846028,0.0,0.0
0.302,0.0,1.6313,0.0,0.0,0.0,0.844853,0.0,0.0
0.303,0.0,1.63082,0.0,0.0,0.0,0.843502,0.0,0.0
0.304,0.0,1.63099,0.0,0.0,0.0,0.845878,0.0,0.0
0.305,0.0,1.6313,0.0,0.0,0.0,0.845042,0.0,0.0
0.306,0.0,1.63086,0.0,0.0,0.0,0.843476,0.0,0.0
0.307,0.0,1.63096,0.0,0.0,0.0,0.845716,0.0,0.0
0.308,0.0,1.6313,0.0,0.0,0.0,0.845215,0.0,0.0
0.309,0.0,1.63089,0.0,0.0,0.0,0.843478,0.0,0.0
0.31,0.0,1.63093,0.0,0.0,0.0,0.845545,0.0,0.0
0.311,0.0,1.6313,0.0,0.0,0.0,0.845368,0.0,0.0
0.312,0.0,1.63093,0.0,0.0,0.0,0.843506,0.0,0.0
0.313,0.0,1.6309,0.0,0.0,0.0,0.845369,0.0,0.0
0.314,0.0,1.63129,0.0,0.0,0.0,0.8455,0.0,0.0
0.315,0.0,1.63096,0.0,0.0,0.0,0.843558,0.0,0.0
0.316,0.0,1.63088,0.0,0.0,0.0,0.845193,0.0,0.0
0.317,0.0,1.63127,0.0,0.0,0.0,0.845608,0.0,0.0
0.318,0.0,1.631,0.0,0.0,0.0,0.843632,0.0,0.0
0.319,0.0,1.63086,0.0,0.0,0.0,0.84502,0.0,0.0
0.32,0.0,1.63126,0.0,0.0,0.0,0.845694,0.0,0.0
0.321,0.0,1.63103,0.0,0.0,0.0,0.843724,0.0,0.0
0.322,0.0,1.63085,0.0,0.0,0.0,0.844853,0.0,0.0
0.323,0.0,1.63123,0.0,0.0,0.0,0.845755,0.0,0.0
0.324,0.0,1.63106,0.0,0.0,0.0,0.843831,0.0,0.0
0.325,0.0,1.63084,0.0,0.0,0.0,0.844695,0.0,0.0
0.326,0.0,1.63121,0.0,0.0,0.0,0.845794,0.0,0.0
0.327,0.0,1.63109,0.0,0.0,0.0,0.843951,0.0,0.0
0.328,0.0,1.63084,0.0,0.0,0.0,0.844549,0.0,0.0
0.329,0.0,1.63118,0.0,0.0,0.0,0.845809,0.0,0.0
0.33,0.0,1.63112,0.0,0.0,0.0,0.84408,0.0,0.0
0.331,0.0,1.63084,0.0,0.0,0.0,0.844417,0.0,0.0
0.332,0.0,1.63116,0.0,0.0,0.0,0.845803,0.0,0.0
0.333,0.0,1.63114,0.0,0.0,0.0,0.844215,0.0,0.0
0.334,0.0,1.63084,0.0,0.0,0.0,0.844301,0.0,0.0
0.335,0.0,1.63113,0.0,0.0,0.0,0.845777,0.0,0.0
0.336,0.0,1.63116,0.0,0.0,0.0,0.844353,0.0,0.0
0.337,0.0,1.63085,0.0,0.0,0.0,0.844201,0.0,0.0
0.338,0.0,1.6311,0.0,0.0,0.0,0.845732,0.0,0.0
0.339,0.0,1.63118,0.0,0.0,0.0,0.84449,0.0,0.0
0.34,0.0,1.63087,0.0,0.0,0.0,0.84412,0.0,0.0
0.341,0.0,1.63107,0.0,0.0,0.0,0.845671,0.0,0.0
0.342,0.0,1.63119,0.0,0.0,0.0,0.844625,0.0,0.0
0.343,0.0,1.63088,0.0,0.0,0.0,0.844057,0.0,0.0
0.344,0.0,1.63105,0.0,0.0,0.0,0.845596,0.0,0.0
0.345,0.0,1.6312,0.0,0.0,0.0,0.844755,0.0,0.0
0.346,0.0,1.6309,0.0,0.0,0.0,0.844013,0.0,0.0
0.347,0.0,1.63102,0.0,0.0,0.0,0.84551,0.0,0.0
0.348,0.0,1.6312,0.0,0.0,0.0,0.844877,0.0,0.0
0.349,0.0,1.63092,0.0,0.0,0.0,0.843986,0.0,0.0
0.35,0.0,1.631,0.0,0.0,0.0,0.845414,0.0,0.0
0.351,0.0,1.6312,0.0,0.0,0.0,0.844989,0.0,0.0
0.352,0.0,1.63094,0.0,0.0,0.0,0.843978,0.0,0.0
0.353,0.0,1.63098,0.0,0.0,0.0,0.845312,0.0,0.0
0.354,0.0,1.6312,0.0,0.0,0.0,0.84509,0.0,0.0
0.355,0.0,1.63096,0.0,0.0,0.0,0.843986,0.0,0.0
0.356,0.0,1.63096,0.0,0.0,0.0,0.845205,0.0,0.0
0.357,0.0,1.6312,0.0,0.0,0.0,0.845179,0.0,0.0
0.358,0.0,1.63098,0.0,0.0,0.0,0.84401,0.0,0.0
0.359,0.0,1.63095,0.0,0.0,0.0,0.845097,0.0,0.0
0.36,0.0,1.63119,0.0,0.0,0.0,0.845254,0.0,0.0
0.361,0.0,1.631,0.0,0.0,0.0,0.844048,0.0,0.0
